Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6lu7_idAACCgen3,-10.1,2.995,1.563
6lu7_idAACCgen3,-9.6,14.017,8.566
6lu7_idAACCgen3,-9.6,27.706,22.977
6lu7_idAACCgen3,-9.6,30.085,24.05
6lu7_idAACCgen3,-9.6,18.478,9.148
6lu7_idAACCgen3,-9.4,15.57,7.057
6lu7_idAACCgen3,-9.4,30.161,25.423
6lu7_idAACCgen3,-9.4,28.16,25.716
6lu7_idAACBgen3,-11.9,0.0,0.0
6lu7_idAACBgen3,-11.5,33.545,31.354
6lu7_idAACBgen3,-11.5,2.025,1.006
6lu7_idAACBgen3,-11.4,10.227,5.039
6lu7_idAACBgen3,-11.3,39.081,33.786
6lu7_idAACBgen3,-11.3,10.045,4.735
6lu7_idAACBgen3,-11.2,24.601,19.651
6lu7_idAACBgen3,-11.1,10.897,4.334
6lu7_idAACBgen3,-10.9,9.497,5.249
6lu7_idAACAgen3,-11.1,0.0,0.0
6lu7_idAACAgen3,-10.8,7.542,1.693
6lu7_idAACAgen3,-10.4,9.7,2.239
6lu7_idAACAgen3,-10.0,7.492,2.425
6lu7_idAACAgen3,-9.8,31.895,30.834
6lu7_idAACAgen3,-9.6,36.067,31.379
6lu7_idAACAgen3,-9.5,9.413,3.348
6lu7_idAACAgen3,-9.4,31.601,30.991
6lu7_idAACAgen3,-9.4,7.633,3.523
6lu7_idAABZgen3,-10.6,0.0,0.0
6lu7_idAABZgen3,-10.4,8.852,2.5
6lu7_idAABZgen3,-10.3,14.157,6.084
6lu7_idAABZgen3,-10.3,8.278,3.127
6lu7_idAABZgen3,-10.0,17.834,12.911
6lu7_idAABZgen3,-9.7,32.607,28.546
6lu7_idAABZgen3,-9.7,36.237,30.573
6lu7_idAABZgen3,-9.6,7.869,2.853
6lu7_idAABZgen3,-9.5,4.385,2.86
6lu7_idAABYgen3,-6.5,2.665,1.692
6lu7_idAABYgen3,-6.5,0.0,0.0
6lu7_idAABYgen3,-6.4,26.387,25.018
6lu7_idAABYgen3,-6.2,26.947,25.067
6lu7_idAABYgen3,-6.1,4.788,2.786
6lu7_idAABYgen3,-6.1,53.651,51.2
6lu7_idAABYgen3,-6.1,26.682,24.838
6lu7_idAABYgen3,-6.1,38.368,35.955
6lu7_idAABYgen3,-6.0,40.166,37.392
6lu7_idAABVgen3,-7.4,0.0,0.0
6lu7_idAABVgen3,-6.4,24.851,22.237
6lu7_idAABVgen3,-6.3,24.903,22.294
6lu7_idAABVgen3,-6.2,7.342,5.471
6lu7_idAABVgen3,-6.1,32.912,29.624
6lu7_idAABVgen3,-6.1,4.505,2.959
6lu7_idAABVgen3,-6.0,23.805,22.023
6lu7_idAABVgen3,-5.9,7.166,5.401
6lu7_idAABVgen3,-5.9,33.289,31.111
6lu7_idAABUgen3,-8.4,0.0,0.0
6lu7_idAABUgen3,-8.3,5.846,3.169
6lu7_idAABUgen3,-8.2,4.643,3.445
6lu7_idAABUgen3,-8.2,3.331,2.248
6lu7_idAABUgen3,-8.2,2.553,1.797
6lu7_idAABUgen3,-8.1,23.235,17.548
6lu7_idAABUgen3,-8.0,5.845,2.852
6lu7_idAABUgen3,-7.9,10.341,2.662
6lu7_idAABUgen3,-7.9,20.365,17.876
6lu7_idAABTgen3,-10.0,0.0,0.0
6lu7_idAABTgen3,-9.9,6.898,2.322
6lu7_idAABTgen3,-9.6,7.883,2.716
6lu7_idAABTgen3,-9.1,7.529,2.95
6lu7_idAABTgen3,-9.0,24.759,19.403
6lu7_idAABTgen3,-9.0,7.486,3.079
6lu7_idAABTgen3,-8.7,4.969,3.044
6lu7_idAABTgen3,-8.6,10.465,3.342
6lu7_idAABTgen3,-8.6,11.078,4.778
6lu7_idAABSgen3,-11.2,0.0,0.0
6lu7_idAABSgen3,-10.9,9.458,3.458
6lu7_idAABSgen3,-10.8,22.361,15.412
6lu7_idAABSgen3,-10.5,3.996,2.269
6lu7_idAABSgen3,-9.8,7.595,4.991
6lu7_idAABSgen3,-9.6,42.653,37.432
6lu7_idAABSgen3,-9.6,24.358,19.916
6lu7_idAABSgen3,-9.6,31.283,25.597
6lu7_idAABSgen3,-9.4,10.806,3.701
6lu7_idAABQgen3,-9.9,0.0,0.0
6lu7_idAABQgen3,-9.8,6.833,4.058
6lu7_idAABQgen3,-9.3,31.989,30.419
6lu7_idAABQgen3,-9.2,10.639,3.377
6lu7_idAABQgen3,-9.2,23.741,19.75
6lu7_idAABQgen3,-9.2,43.959,37.978
6lu7_idAABQgen3,-9.2,10.674,2.507
6lu7_idAABQgen3,-9.2,10.304,4.903
6lu7_idAABQgen3,-9.0,23.708,16.479
6lu7_idAABPgen3,-11.0,0.0,0.0
6lu7_idAABPgen3,-10.7,12.442,3.136
6lu7_idAABPgen3,-10.7,29.746,27.356
6lu7_idAABPgen3,-10.7,12.115,6.744
6lu7_idAABPgen3,-10.6,13.826,7.754
6lu7_idAABPgen3,-10.5,28.17,24.983
6lu7_idAABPgen3,-10.4,19.251,15.925
6lu7_idAABPgen3,-10.4,3.35,2.149
6lu7_idAABPgen3,-10.3,14.121,5.386
6lu7_idAABOgen3,-7.0,0.0,0.0
6lu7_idAABOgen3,-6.5,3.108,2.27
6lu7_idAABOgen3,-6.3,23.386,21.824
6lu7_idAABOgen3,-6.2,23.591,22.093
6lu7_idAABOgen3,-6.1,23.552,22.093
6lu7_idAABOgen3,-6.1,3.404,2.506
6lu7_idAABOgen3,-6.0,5.83,2.38
6lu7_idAABOgen3,-5.9,6.026,2.146
6lu7_idAABOgen3,-5.9,24.118,22.604
6lu7_idAABNgen3,-6.6,0.0,0.0
6lu7_idAABNgen3,-5.9,27.376,25.375
6lu7_idAABNgen3,-5.8,26.922,24.061
6lu7_idAABNgen3,-5.6,28.4,27.762
6lu7_idAABNgen3,-5.5,5.471,2.71
6lu7_idAABNgen3,-5.4,28.466,27.868
6lu7_idAABNgen3,-5.4,26.401,23.918
6lu7_idAABNgen3,-5.3,19.238,17.551
6lu7_idAABNgen3,-5.3,28.624,28.031
6lu7_idAABMgen3,-10.7,0.0,0.0
6lu7_idAABMgen3,-10.6,8.89,2.475
6lu7_idAABMgen3,-10.2,8.363,3.211
6lu7_idAABMgen3,-9.9,2.047,1.616
6lu7_idAABMgen3,-9.9,34.603,29.761
6lu7_idAABMgen3,-9.9,18.295,13.725
6lu7_idAABMgen3,-9.7,35.34,29.805
6lu7_idAABMgen3,-9.6,32.689,28.409
6lu7_idAABMgen3,-9.5,31.767,29.855
6lu7_idAABLgen3,-11.8,0.0,0.0
6lu7_idAABLgen3,-11.0,8.878,3.558
6lu7_idAABLgen3,-10.4,6.655,2.241
6lu7_idAABLgen3,-10.3,10.827,6.044
6lu7_idAABLgen3,-10.3,8.485,3.928
6lu7_idAABLgen3,-10.3,22.317,13.324
6lu7_idAABLgen3,-10.3,11.008,5.045
6lu7_idAABLgen3,-9.9,31.443,28.359
6lu7_idAABLgen3,-9.7,23.995,17.516
6lu7_idAABKgen3,-7.4,0.0,0.0
6lu7_idAABKgen3,-7.4,2.074,1.64
6lu7_idAABKgen3,-7.2,2.176,1.293
6lu7_idAABKgen3,-7.1,2.531,1.468
6lu7_idAABKgen3,-6.8,24.045,21.236
6lu7_idAABKgen3,-6.7,5.366,3.485
6lu7_idAABKgen3,-6.7,23.787,20.89
6lu7_idAABKgen3,-6.7,22.671,19.547
6lu7_idAABKgen3,-6.6,7.66,3.171
6lu7_idAABIgen3,-8.6,0.0,0.0
6lu7_idAABIgen3,-8.3,22.194,19.555
6lu7_idAABIgen3,-8.3,3.963,1.682
6lu7_idAABIgen3,-7.9,8.944,4.327
6lu7_idAABIgen3,-7.9,24.585,22.044
6lu7_idAABIgen3,-7.8,2.99,1.911
6lu7_idAABIgen3,-7.8,32.899,29.071
6lu7_idAABIgen3,-7.7,25.883,22.907
6lu7_idAABIgen3,-7.7,26.897,23.472
6lu7_idAABGgen3,-7.8,0.0,0.0
6lu7_idAABGgen3,-7.6,8.455,5.698
6lu7_idAABGgen3,-7.3,9.312,6.382
6lu7_idAABGgen3,-7.3,8.306,5.889
6lu7_idAABGgen3,-7.3,9.372,6.391
6lu7_idAABGgen3,-7.1,8.276,5.87
6lu7_idAABGgen3,-7.0,26.477,22.624
6lu7_idAABGgen3,-6.9,25.972,22.445
6lu7_idAABGgen3,-6.8,30.713,28.975
6lu7_idAABFgen3,-10.6,0.0,0.0
6lu7_idAABFgen3,-10.4,6.187,2.207
6lu7_idAABFgen3,-10.4,2.686,2.008
